Time,REF_temp,RTD2,RTD3,RTD4,RTD5,RTD6,RTD7,RTD8
3724.335636138916,31.76,32.6341,32.588,32.7191,32.6357,32.5986,32.6241,32.6639
3729.3056361675262,31.761999999999997,32.6356,32.5899,32.7202,32.6363,32.5997,32.626,32.6642
3734.2676362991333,31.763,32.6375,32.5923,32.7213,32.639,32.6035,32.6278,32.667
3739.239636182785,31.765,32.6387,32.595,32.7243,32.6417,32.6031,32.6289,32.6689
3744.1906361579895,31.767,32.6394,32.5937,32.7247,32.6423,32.6065,32.6292,32.6697
3749.123636245728,31.769000000000002,32.6424,32.5982,32.7266,32.6447,32.6079,32.632,32.6705
3754.071636199951,31.771,32.6443,32.5994,32.73,32.6466,32.6107,32.6357,32.6737
3759.0376360416412,31.773000000000003,32.6462,32.6013,32.7318,32.647,32.612,32.6371,32.6752
3764.00763630867,31.775,32.648,32.6032,32.7324,32.6505,32.6148,32.6388,32.6784
3768.9676361083984,31.776999999999997,32.6508,32.6058,32.7356,32.6519,32.6164,32.6417,32.6789
3776.270717382431,31.78,32.6522,32.6088,32.7386,32.6549,32.6177,32.6424,32.6822
3781.23881816864,31.781999999999996,32.656,32.6126,32.7424,32.6591,32.6216,32.6473,32.6868
3786.189918279648,31.784000000000002,32.6576,32.6154,32.7439,32.6591,32.6232,32.6496,32.6876
3791.159022331238,31.785999999999998,32.6608,32.616,32.7446,32.663,32.6251,32.6515,32.6888
3796.1201224327087,31.788,32.6625,32.6175,32.7469,32.6643,32.6281,32.6535,32.6909
3801.091225147247,31.79,32.6638,32.6195,32.7512,32.6663,32.6297,32.6552,32.6942
3806.091326713562,31.791999999999998,32.6663,32.6222,32.7533,32.6689,32.6306,32.6575,32.6959
3811.089428186417,31.794,32.6682,32.6246,32.7552,32.6707,32.6337,32.6581,32.6977
3816.050528287888,31.796,32.6707,32.6262,32.7567,32.6734,32.6352,32.6611,32.6996
3821.021631717682,31.798000000000002,32.6731,32.6271,32.758,32.6736,32.6378,32.6641,32.7012
3825.9707322120667,31.8,32.6744,32.6301,32.7593,32.6758,32.6403,32.6646,32.7026
3830.952832698822,31.802,32.6778,32.6326,32.7615,32.6798,32.6417,32.6663,32.7062
3835.910933494568,31.804000000000002,32.6793,32.6345,32.764,32.6812,32.6442,32.6679,32.708
3840.901038646698,31.807,32.6808,32.636,32.7662,32.6835,32.6455,32.6706,32.7091
3845.9021394252777,31.808000000000003,32.6816,32.6388,32.7692,32.684,32.6487,32.6733,32.7121
3850.8612425327296,31.81,32.6838,32.6407,32.7706,32.6856,32.6496,32.6745,32.714
3855.833343029022,31.811999999999998,32.6868,32.6404,32.7719,32.6883,32.651,32.6763,32.7154
3860.783442735672,31.814,32.6889,32.6437,32.7738,32.6903,32.6539,32.6786,32.7189
3865.74254322052,31.815,32.6908,32.6466,32.7767,32.6919,32.655,32.6791,32.7185
3870.7146470546722,31.816,32.6925,32.6477,32.7779,32.6946,32.6575,32.6842,32.722
3875.6922476291656,31.823,32.6949,32.6516,32.7812,32.6962,32.6608,32.6857,32.7233
3880.692351579666,31.823,32.6981,32.6522,32.7828,32.7,32.6627,32.688,32.7274
3885.6634526252747,31.825,32.7009,32.6549,32.7846,32.7023,32.665,32.6876,32.7288
3890.6305556297298,31.826,32.7009,32.6565,32.7869,32.7027,32.6664,32.6929,32.729
3895.59565615654,31.828000000000003,32.7039,32.6597,32.7899,32.7053,32.6687,32.6941,32.7324
3900.573757171631,31.83,32.705,32.6613,32.7918,32.7072,32.6713,32.6951,32.7351
3905.535857439041,31.831999999999997,32.7075,32.6619,32.7929,32.7087,32.6725,32.6974,32.737
3910.525961875916,31.834,32.7091,32.6644,32.7948,32.7115,32.674,32.6992,32.7378
3915.5050642490387,31.836,32.7131,32.6668,32.7983,32.7128,32.677,32.7015,32.7402
3920.460166931152,31.838,32.714,32.6695,32.798,32.7155,32.6773,32.7031,32.7426
3925.428267478943,31.84,32.7143,32.672,32.8023,32.7174,32.6806,32.7044,32.7445
3930.3873674869537,31.842,32.7181,32.6723,32.8037,32.7204,32.6827,32.7075,32.7454
3935.355467557907,31.844,32.7192,32.6745,32.8049,32.7212,32.6839,32.7096,32.7494
3940.3455719947815,31.846,32.7216,32.6777,32.8073,32.7238,32.6868,32.7107,32.7517
3945.325673103333,31.848000000000003,32.7244,32.6804,32.8087,32.7249,32.6874,32.714,32.7519
3950.320774793625,31.85,32.7256,32.6815,32.8111,32.7265,32.6912,32.7153,32.7547
3955.307876110077,31.851999999999997,32.7268,32.684,32.8139,32.7297,32.694,32.718,32.7577
3960.285977840424,31.854,32.7297,32.6856,32.8165,32.7316,32.695,32.7203,32.7579
3965.247077941895,31.855999999999998,32.7312,32.6867,32.8177,32.7341,32.6969,32.7219,32.7604
3970.227181434631,31.858,32.7347,32.6905,32.8201,32.7358,32.6988,32.723,32.7633
3975.1992812156677,31.86,32.7369,32.6924,32.8209,32.7381,32.7004,32.727,32.7645
3980.1773829460144,31.862,32.7382,32.6938,32.8233,32.7401,32.7024,32.7287,32.768
3985.167483091354,31.864,32.7396,32.6948,32.8255,32.7417,32.7059,32.7305,32.7683
3990.1305842399597,31.866,32.7418,32.698,32.8272,32.7441,32.708,32.7319,32.7702
3995.0976848602295,31.868000000000002,32.7431,32.6987,32.8297,32.7464,32.7092,32.7328,32.7731
4000.0487883090973,31.869,32.7453,32.7003,32.8329,32.7486,32.7114,32.7357,32.7746
4005.011887550354,31.871,32.7472,32.7036,32.8335,32.7501,32.7141,32.738,32.7762
4009.9589896202087,31.873,32.75,32.7059,32.8362,32.7516,32.7152,32.7392,32.7788
4014.9490900039673,31.875999999999998,32.7521,32.709,32.8377,32.7539,32.717,32.7423,32.781
4019.9161903858185,31.878,32.7535,32.7098,32.8395,32.7559,32.7192,32.7447,32.7825
4024.879290819168,31.879,32.7545,32.7123,32.8399,32.7576,32.7198,32.7464,32.7852
4029.8293945789337,31.881999999999998,32.7572,32.7152,32.8429,32.7599,32.7233,32.7489,32.7865
4034.800494909287,31.884,32.7594,32.7146,32.8448,32.7613,32.7247,32.7491,32.7897
4039.743595600128,31.885,32.7613,32.716,32.8467,32.7632,32.7266,32.7515,32.7893
4044.700695991516,31.886999999999997,32.7636,32.7195,32.8492,32.7662,32.7274,32.7531,32.7936
4049.678797006607,31.888,32.7673,32.7209,32.8495,32.7682,32.7317,32.7546,32.7939
4054.683897733688,31.89,32.7688,32.7236,32.8519,32.7709,32.7323,32.7575,32.7961
4059.651002645493,31.892,32.7706,32.7248,32.8542,32.7706,32.7363,32.7611,32.799
4064.6221027374268,31.894000000000002,32.7701,32.7267,32.8576,32.773,32.7359,32.7608,32.8013
4069.581204175949,31.896,32.7728,32.7282,32.859,32.7758,32.7394,32.7638,32.8031
4074.549305915833,31.898000000000003,32.775,32.7313,32.8602,32.7768,32.7416,32.7651,32.8045
4079.515408039093,31.9,32.7783,32.7329,32.8633,32.7788,32.7437,32.7684,32.8066
4084.482508659363,31.903000000000002,32.7782,32.7348,32.8659,32.7814,32.7438,32.7706,32.8086
4089.484613180161,31.904,32.7818,32.7391,32.8669,32.7837,32.7472,32.772,32.8102
4094.467713594437,31.906,32.7834,32.7395,32.8688,32.7858,32.7489,32.7739,32.8126
4099.422815322876,31.908,32.7854,32.7413,32.8708,32.7891,32.7508,32.776,32.8146
4104.387915849687,31.91,32.7878,32.7418,32.8735,32.7896,32.754,32.7771,32.8168
4109.356015920639,31.912,32.7892,32.7454,32.8756,32.791,32.7538,32.7806,32.8184
4114.323116540909,31.914,32.7907,32.7475,32.8778,32.7941,32.7563,32.782,32.8195
4119.313220262528,31.916,32.7948,32.7494,32.8797,32.7959,32.7593,32.7839,32.8217
4124.284320592879,31.918000000000003,32.7965,32.7527,32.8821,32.7983,32.7608,32.7872,32.8257
4129.254922628403,31.919,32.7975,32.7549,32.8841,32.8005,32.7631,32.7875,32.8271
4134.2200231552115,31.921,32.7992,32.7555,32.8857,32.8024,32.7646,32.7915,32.8268
4139.18812417984,31.924,32.8016,32.7568,32.8877,32.8032,32.7671,32.7919,32.8304
4144.156224966049,31.926,32.8031,32.7604,32.8903,32.8069,32.7688,32.7954,32.8334
4149.10232758522,31.928,32.8052,32.763,32.8914,32.806,32.771,32.7964,32.8355
4154.0874276161185,31.93,32.8076,32.7637,32.8925,32.8107,32.7729,32.7997,32.8374
4159.065529346466,31.932,32.8107,32.7653,32.8953,32.8117,32.7755,32.8005,32.8386
4164.011629819871,31.933000000000003,32.8126,32.7661,32.8975,32.8136,32.7769,32.8013,32.8409
4168.9797337055215,31.935,32.8131,32.7699,32.9009,32.8156,32.7764,32.805,32.8431
4173.94783449173,31.936999999999998,32.8153,32.7696,32.8998,32.8179,32.7808,32.8046,32.8446
4178.9159376621255,31.939,32.8169,32.7728,32.9042,32.8186,32.7831,32.808,32.8459
4183.8680386543265,31.941,32.818,32.7751,32.9056,32.8212,32.7853,32.8088,32.8492
4188.85714006424,31.943,32.821,32.777,32.907,32.8256,32.7862,32.8118,32.85
4193.838240385056,31.945,32.8237,32.7792,32.9094,32.8256,32.7869,32.8147,32.8511
4198.8023421764365,31.947,32.8256,32.7819,32.9113,32.827,32.7919,32.8167,32.854
4203.768442630768,31.948,32.8273,32.7837,32.9132,32.8305,32.7932,32.819,32.8567
4208.718545675278,31.951,32.8309,32.7856,32.9138,32.8314,32.7943,32.8204,32.8589
4213.688646554947,31.953000000000003,32.8321,32.7868,32.9171,32.8338,32.7974,32.822,32.8601
4218.6577508449545,31.954,32.8332,32.7892,32.9175,32.8367,32.7992,32.8237,32.8616
4223.650851726532,31.956999999999997,32.8347,32.7921,32.9201,32.8382,32.8011,32.827,32.8646
4228.618952512741,31.959,32.8392,32.7925,32.9236,32.8404,32.8038,32.8273,32.8669
4233.58905339241,31.961,32.8396,32.7958,32.9254,32.842,32.8055,32.8295,32.8698
4238.547157526016,31.963,32.8412,32.7962,32.9277,32.8441,32.8061,32.8319,32.8702
4243.51925778389,31.965999999999998,32.8436,32.799,32.9288,32.8461,32.8079,32.8325,32.8714
4248.4793593883505,31.967,32.8461,32.8015,32.931,32.8479,32.8107,32.8373,32.874
4253.449459791184,31.969,32.8468,32.8036,32.9329,32.8515,32.8128,32.8374,32.8772
4258.460561752318,31.971,32.8507,32.8047,32.9336,32.8512,32.8142,32.8395,32.8781
4263.430662631989,31.973000000000003,32.8509,32.8079,32.9371,32.8542,32.8163,32.8423,32.88
4268.397765636444,31.975,32.8531,32.8091,32.9397,32.8559,32.8185,32.8436,32.8827
4273.361366510391,31.976,32.8572,32.812,32.9415,32.8586,32.821,32.8449,32.8851
4278.310467720032,31.978,32.8572,32.8131,32.9429,32.8597,32.8235,32.8471,32.8859
4283.297568798065,31.979,32.8589,32.8161,32.945,32.8613,32.8235,32.8506,32.8881
4288.2616691589365,31.980999999999998,32.8618,32.8175,32.947,32.8637,32.827,32.8512,32.8903
4293.2527697086325,31.983,32.863,32.8197,32.9487,32.8668,32.8287,32.8529,32.8921
4298.241874456407,31.986,32.8663,32.8204,32.9516,32.8676,32.831,32.8559,32.8947
4303.231976032257,31.987,32.8673,32.8219,32.9533,32.8702,32.8321,32.8581,32.8971
4308.175076484679,31.989,32.8695,32.8256,32.9566,32.873,32.8352,32.8615,32.8989
4313.145177602768,31.991999999999997,32.8723,32.8264,32.9565,32.8743,32.8382,32.861,32.9
4318.112279176712,31.994,32.8728,32.8286,32.9587,32.8768,32.8398,32.8643,32.903
4323.074379444121,31.996,32.8757,32.8317,32.9609,32.8782,32.8406,32.8651,32.905
4328.060483455658,31.998,32.8787,32.8329,32.9623,32.8806,32.8442,32.869,32.9068
4333.024584770204,32.0,32.8795,32.836,32.9653,32.8814,32.845,32.8694,32.9064
4337.970685005188,32.001999999999995,32.8823,32.8378,32.968,32.8833,32.8463,32.8728,32.9104
4342.9222853183755,32.004,32.885,32.8379,32.9676,32.8855,32.8479,32.8757,32.9129
4347.886386394501,32.005,32.8848,32.8406,32.9694,32.8874,32.8515,32.8758,32.915
4352.83548617363,32.007,32.8869,32.8431,32.9725,32.8885,32.8531,32.8781,32.9181
4357.802590131761,32.009,32.8886,32.8454,32.9751,32.8913,32.8548,32.8796,32.9184
4362.774690628052,32.010999999999996,32.8913,32.8477,32.9778,32.8929,32.858,32.8814,32.9207
4367.7537915706625,32.013000000000005,32.8919,32.8491,32.9786,32.8961,32.8594,32.8837,32.9218
4375.034967184067,32.016,32.8967,32.8514,32.9819,32.8972,32.8613,32.8848,32.9252
4380.0066187381735,32.018,32.8984,32.8548,32.9834,32.9002,32.8634,32.8896,32.9279
4384.9737696647635,32.02,32.8997,32.8558,32.9862,32.9019,32.8648,32.8905,32.9295
4389.935922145844,32.021,32.9014,32.8586,32.9886,32.9051,32.8676,32.8921,32.9309
4394.890072584152,32.023,32.9033,32.8596,32.9903,32.9071,32.8678,32.8939,32.9336
4399.856222629547,32.024,32.9046,32.8616,32.992,32.9087,32.8721,32.8975,32.935
4404.848374605179,32.027,32.9087,32.8634,32.9936,32.91,32.8729,32.8989,32.9384
4409.8175241947165,32.033,32.9087,32.8651,32.9957,32.9123,32.8746,32.8994,32.9387
4414.7926750183115,32.033,32.9114,32.8673,32.9976,32.9147,32.8779,32.9027,32.9407
4419.749829769135,32.033,32.9136,32.8695,32.9982,32.9157,32.8792,32.9037,32.9414
4424.720979690552,32.035,32.915,32.8726,33.0011,32.9168,32.8795,32.9059,32.9447
4429.689131498337,32.036,32.9179,32.8722,33.0036,32.919,32.8838,32.9074,32.9477
4434.648281574249,32.038000000000004,32.9196,32.8749,33.0053,32.9226,32.8841,32.9106,32.9482
4439.6384320259085,32.04,32.9218,32.8782,33.0086,32.9247,32.8877,32.9128,32.9505
4444.6325833797455,32.041,32.924,32.8806,33.009,32.9253,32.8896,32.9142,32.9529
4449.5997371673575,32.044000000000004,32.9264,32.8795,33.0109,32.9277,32.8917,32.9157,32.9553
4454.571386575699,32.046,32.928,32.8835,33.0129,32.93,32.8933,32.9179,32.9565
4459.519536972046,32.048,32.9297,32.8846,33.0156,32.9307,32.8945,32.9199,32.9578
4464.4906873703,32.051,32.931,32.8882,33.0167,32.9334,32.8966,32.9213,32.9602
4469.45183801651,32.052,32.9341,32.8887,33.0181,32.9362,32.8988,32.925,32.9617
4474.451989173889,32.054,32.9349,32.8898,33.0199,32.9365,32.8999,32.9245,32.9648
4479.431142807007,32.056,32.9378,32.8931,33.0233,32.9394,32.9034,32.9266,32.9668
4484.394292831421,32.058,32.9401,32.8945,33.0257,32.9409,32.9039,32.9304,32.9676
4489.35244345665,32.06,32.9422,32.8979,33.0274,32.9438,32.9075,32.9323,32.9708
4494.311593770981,32.062,32.9422,32.9009,33.0293,32.9466,32.9097,32.9334,32.9715
4499.271745681763,32.064,32.9457,32.9012,33.0314,32.9482,32.9108,32.9348,32.9736
4504.222895860672,32.066,32.9482,32.9031,33.0342,32.9495,32.9114,32.9384,32.9764
4509.172207355499,32.068000000000005,32.9506,32.9045,33.0346,32.9515,32.9148,32.9394,32.979
4514.165411233902,32.07,32.9517,32.9064,33.0366,32.9545,32.9163,32.9419,32.9807
4519.131565570831,32.071999999999996,32.9531,32.9102,33.0399,32.9566,32.9192,32.9444,32.9823
4524.098715782166,32.074,32.9561,32.9116,33.0409,32.9578,32.9214,32.9462,32.9843
4529.085870265962,32.076,32.9574,32.9115,33.0428,32.959,32.9208,32.9468,32.9861
4534.064023494721,32.078,32.9582,32.9141,33.0447,32.9621,32.9244,32.9484,32.9886
4539.015174388886,32.08,32.9618,32.9159,33.048,32.9624,32.9261,32.9518,32.9907
4543.984326124191,32.082,32.9637,32.9191,33.0493,32.9657,32.9287,32.9542,32.993
4548.964478254318,32.084,32.9649,32.9205,33.051,32.9683,32.931,32.9571,32.9951
4553.925627946855,32.085,32.9664,32.9246,33.0534,32.968,32.9323,32.9582,32.9968
4558.877780199051,32.086999999999996,32.9684,32.927,33.0556,32.9708,32.9348,32.9597,32.9998
4563.824931383133,32.089,32.9708,32.9259,33.0568,32.9729,32.9367,32.962,33.0002
4568.789083003998,32.09,32.9732,32.9293,33.0597,32.9755,32.9385,32.9626,33.0027
4573.72623538971,32.092,32.9752,32.9298,33.0603,32.977,32.9407,32.965,33.0035
4578.7033870220175,32.094,32.9754,32.9319,33.0621,32.98,32.9418,32.968,33.0058
4583.689539194107,32.097,32.9785,32.9344,33.0636,32.9816,32.9435,32.9686,33.0063
4588.676692962647,32.098,32.9803,32.9372,33.0682,32.9822,32.9453,32.9722,33.0098
4593.643845081328,32.1,32.983,32.9376,33.0681,32.9852,32.948,32.9727,33.0107
4598.6034994125375,32.101,32.9855,32.9399,33.07,32.9863,32.95,32.9751,33.0152
4603.577652454376,32.103,32.9857,32.9428,33.072,32.9896,32.9516,32.9762,33.0153
4608.5458047389975,32.105,32.9872,32.9439,33.0739,32.9901,32.9541,32.9784,33.0182
4613.508956670761,32.106,32.9899,32.9455,33.0744,32.9912,32.9549,32.9805,33.019
4618.481110334395,32.109,32.9924,32.9477,33.0791,32.9947,32.9568,32.9825,33.0224
4623.465262889862,32.111,32.9943,32.9505,33.0796,32.9962,32.9586,32.9839,33.0228
4628.409414052963,32.113,32.9967,32.9513,33.0821,32.998,32.9608,32.9871,33.0248
4633.380068063736,32.115,32.9992,32.954,33.0834,32.9999,32.9641,32.9884,33.0275
4638.336219310761,32.117,32.9991,32.9551,33.0848,33.0011,32.9655,32.9896,33.0297
4643.300371408463,32.118,33.0024,32.9575,33.0894,33.004,32.9673,32.9917,33.0319
4648.250523328781,32.12,33.0048,32.9603,33.0907,33.0065,32.9709,32.9948,33.0324
4653.229679107666,32.122,33.007,32.9618,33.0924,33.0086,32.9714,32.9959,33.0354
4658.182147502899,32.124,33.0087,32.9641,33.0943,33.0105,32.9734,32.9991,33.0371
4663.131642580031,32.126,33.0106,32.9652,33.096,33.0125,32.975,33.0008,33.0392
4668.097138881682,32.128,33.013,32.9682,33.0986,33.0136,32.9778,33.0024,33.0417
4673.046633958817,32.13,33.0125,32.9695,33.0995,33.0176,32.9782,33.0051,33.043
4678.030132293701,32.132,33.0154,32.9706,33.1024,33.0173,32.9812,33.0067,33.0466
4682.989306926727,32.134,33.0176,32.9736,33.1022,33.0206,32.9829,33.0084,33.0472
4687.92853116989,32.135999999999996,33.0188,32.9757,33.1062,33.0223,32.985,33.0103,33.0477
4692.899689435959,32.138000000000005,33.0209,32.9765,33.1079,33.0231,32.9872,33.0116,33.0512
4697.84991645813,32.14,33.0223,32.9785,33.1095,33.0261,32.9881,33.0147,33.0521
4702.820072412491,32.141999999999996,33.0255,32.9823,33.1118,33.0269,32.9905,33.0154,33.0529
4707.770300388336,32.144,33.0277,32.9841,33.1139,33.0309,32.9924,33.0192,33.0563
4712.729449987412,32.145,33.0293,32.9853,33.1156,33.0312,32.9941,33.0198,33.0586
4717.7056736946115,32.147,33.0316,32.986,33.1164,33.0315,32.9959,33.0204,33.0589
4722.681827068329,32.149,33.0331,32.9882,33.1185,33.0356,32.9975,33.0233,33.0618
4727.654011964798,32.150999999999996,33.0357,32.9907,33.1218,33.0367,33.0001,33.0253,33.0632
4732.647205352783,32.152,33.037,32.9921,33.1212,33.0378,33.0017,33.0271,33.0661
4737.5713686943045,32.154,33.0395,32.9939,33.1235,33.0402,33.005,33.0291,33.0675
4742.5485858917245,32.156,33.0405,32.9954,33.1259,33.0429,33.0052,33.0304,33.0702
4747.514743089676,32.157,33.0414,32.9975,33.127,33.0446,33.0084,33.0331,33.0719
4752.480969429016,32.159,33.0449,32.9994,33.1321,33.0473,33.0104,33.034,33.0741
4757.465121269226,32.161,33.0459,33.0029,33.1321,33.0501,33.0106,33.0373,33.0752
4762.449345350266,32.164,33.0489,33.0037,33.1346,33.0517,33.0136,33.04,33.0771
4767.40549659729,32.165,33.0501,33.0056,33.1344,33.0536,33.015,33.0402,33.0792
4772.354721307754,32.167,33.052,33.0079,33.1376,33.0555,33.0175,33.044,33.0809
4777.306871891022,32.169000000000004,33.055,33.0095,33.1408,33.0555,33.0194,33.0448,33.0831
4782.2720963954935,32.171,33.0568,33.0122,33.1417,33.0577,33.022,33.0459,33.0853
4787.233251094818,32.172,33.0583,33.0138,33.1439,33.061,33.0247,33.0478,33.0861
4792.192476987839,32.175,33.061,33.017,33.1468,33.064,33.0256,33.0516,33.0901
4797.134628534317,32.176,33.0621,33.019,33.1496,33.0651,33.0275,33.0536,33.0915
4802.12478041649,32.179,33.0642,33.0208,33.1493,33.0678,33.0303,33.0558,33.0942
4807.083932638167,32.181,33.0664,33.022,33.1528,33.0686,33.0319,33.0579,33.0962
4812.054153919221,32.181999999999995,33.0677,33.0249,33.1536,33.0718,33.0348,33.0593,33.0966
4817.008805513382,32.185,33.0694,33.0245,33.1559,33.0711,33.0345,33.0603,33.0985
4821.951957464218,32.187,33.0718,33.0264,33.1581,33.074,33.037,33.0612,33.1018
4826.92010807991,32.189,33.0738,33.029,33.1594,33.0767,33.0401,33.0644,33.1027
4831.890259265901,32.19,33.0753,33.0298,33.1618,33.0784,33.0401,33.065,33.1045
4836.876411199571,32.192,33.0786,33.0326,33.1634,33.0786,33.0422,33.068,33.106
4841.8665623664865,32.194,33.0806,33.0342,33.1649,33.0813,33.0457,33.0685,33.1065
4846.819713354111,32.196,33.0808,33.0366,33.1665,33.0827,33.0452,33.0721,33.11
4851.785865306854,32.198,33.0838,33.0396,33.1694,33.086,33.0495,33.0746,33.1119
4856.738015174866,32.199,33.0868,33.041,33.1714,33.0877,33.0511,33.0753,33.115
4861.7091665267935,32.201,33.0877,33.0427,33.1727,33.0898,33.0531,33.0787,33.1169
4866.668316602707,32.203,33.0885,33.0459,33.1755,33.092,33.0542,33.0803,33.1187
4871.658467769623,32.205999999999996,33.0918,33.0476,33.1782,33.0937,33.0575,33.0808,33.1209
4876.641620159149,32.208,33.0925,33.0486,33.1776,33.0958,33.0593,33.0846,33.1223
4881.608771085739,32.209,33.0948,33.0514,33.1806,33.0972,33.0612,33.0868,33.1244
4886.560921430588,32.211,33.0969,33.0516,33.1822,33.0998,33.0626,33.0887,33.1269
4891.52107167244,32.213,33.0991,33.0541,33.1855,33.1013,33.0647,33.0881,33.1274
4896.490222454071,32.215,33.0999,33.0567,33.1863,33.1021,33.0659,33.0911,33.1305
4901.441372632979,32.217,33.1032,33.0582,33.1882,33.1058,33.0684,33.0934,33.1326
4906.440524101256,32.219,33.1034,33.0612,33.1909,33.1067,33.0711,33.0953,33.1343
4911.4226734638205,32.221,33.1058,33.0636,33.1935,33.1099,33.0718,33.0968,33.1361
4918.6918942928305,32.223,33.1075,33.0644,33.1953,33.113,33.074,33.0982,33.1376
4923.661045074463,32.225,33.111,33.0673,33.198,33.1138,33.0762,33.1032,33.1402
4928.622195482254,32.227,33.1132,33.069,33.1994,33.1156,33.0783,33.1037,33.1421
4933.592345714569,32.229,33.1162,33.0704,33.1996,33.1171,33.0813,33.1066,33.1449
4938.562496900559,32.23,33.1179,33.0725,33.2024,33.1192,33.0839,33.1085,33.1459
4943.5336475372305,32.232,33.1206,33.0753,33.2052,33.1217,33.0851,33.1089,33.1497
4948.515799999237,32.234,33.1209,33.0766,33.2068,33.1241,33.0871,33.1118,33.1501
4953.492951154709,32.236,33.1225,33.079,33.2076,33.1244,33.0882,33.1126,33.1511
4958.4611043930045,32.238,33.1255,33.0813,33.2106,33.1266,33.0903,33.1153,33.1546
4963.443256378174,32.24,33.128,33.0828,33.2133,33.1282,33.0923,33.117,33.1557
4968.418407917023,32.242,33.129,33.0848,33.2146,33.131,33.0952,33.1192,33.1579
4973.383557796478,32.244,33.1306,33.0856,33.2165,33.1329,33.0956,33.1206,33.1602
4978.3697106838235,32.247,33.1318,33.0891,33.2188,33.134,33.0972,33.1239,33.1615
4983.323860168457,32.248000000000005,33.1348,33.0899,33.2198,33.1366,33.0993,33.1246,33.1648
4988.306011915207,32.25,33.1361,33.0927,33.2226,33.138,33.1017,33.1273,33.1655
4993.269162416458,32.251999999999995,33.1374,33.0932,33.2231,33.1396,33.1047,33.1285,33.1681
4998.218312740326,32.253,33.1399,33.0952,33.2261,33.1413,33.1058,33.1311,33.1681
5003.206464290619,32.255,33.1404,33.0973,33.2286,33.1456,33.1085,33.1347,33.1696
5010.455684661865,32.257,33.1442,33.0986,33.2301,33.1464,33.1091,33.1358,33.1734
5015.4178342819205,32.259,33.1478,33.1013,33.2329,33.1483,33.111,33.1383,33.1768
5020.38898396492,32.260999999999996,33.1503,33.1057,33.235,33.1511,33.1129,33.1394,33.1781
5025.35613489151,32.264,33.1522,33.1076,33.2376,33.1521,33.1154,33.1415,33.1795
5030.3202855587015,32.266,33.1528,33.1089,33.2388,33.1552,33.1189,33.1434,33.1835
5035.306439399719,32.268,33.1549,33.1101,33.2408,33.1568,33.12,33.1446,33.1835
5040.309591293335,32.269,33.1573,33.1115,33.241,33.1584,33.1214,33.1461,33.186
5045.279740333557,32.271,33.1588,33.1141,33.2444,33.1606,33.1221,33.1483,33.1873
5050.249890804291,32.272,33.16,33.1152,33.2446,33.1615,33.1243,33.1494,33.1879
5055.199041366577,32.274,33.1615,33.1171,33.2465,33.1636,33.1277,33.1525,33.1901
5060.148191690445,32.275999999999996,33.1622,33.1185,33.2492,33.165,33.1301,33.1546,33.1925
5065.132342338562,32.278,33.1652,33.1221,33.249,33.166,33.1292,33.1551,33.1944
5070.103493690491,32.279,33.1671,33.122,33.2517,33.1693,33.1326,33.1576,33.1971
5075.088644981384,32.281,33.1693,33.1245,33.2534,33.1701,33.1336,33.1597,33.1971
5080.059795618057,32.283,33.1705,33.128,33.2585,33.1743,33.1369,33.1619,33.2002
5085.029946088791,32.285,33.1724,33.1307,33.2596,33.1764,33.1382,33.1647,33.2023
5090.004098176956,32.287,33.1739,33.1304,33.2599,33.1766,33.139,33.1657,33.2028
5094.993250846863,32.289,33.1764,33.1326,33.262,33.1799,33.1431,33.1665,33.2064
5099.9254002571115,32.29,33.1775,33.1332,33.2628,33.178,33.1443,33.1688,33.2084
5104.896551847458,32.292,33.1784,33.137,33.2653,33.1837,33.1462,33.1723,33.2091
5109.8707036972055,32.294000000000004,33.183,33.1389,33.2685,33.1849,33.1486,33.1737,33.2118
5114.837854385376,32.296,33.1835,33.1421,33.2726,33.1865,33.1515,33.1753,33.2143
5119.760004281999,32.297,33.1859,33.1419,33.2708,33.1881,33.1523,33.1767,33.2149
5124.691155195236,32.299,33.1897,33.1448,33.2745,33.1917,33.1526,33.1799,33.2167
5129.625304222107,32.302,33.189,33.1479,33.2768,33.1936,33.1554,33.1813,33.2192
5134.567452669145,32.304,33.1916,33.1486,33.2792,33.1939,33.1584,33.1824,33.2208
5139.540604114533,32.305,33.1942,33.15,33.2806,33.1973,33.1591,33.1853,33.2236
5144.50625371933,32.308,33.1973,33.1503,33.2811,33.1985,33.161,33.1873,33.2258
5149.522406578064,32.309,33.1996,33.1533,33.2851,33.2012,33.1632,33.1898,33.2298
5154.48455786705,32.31,33.1995,33.1579,33.2866,33.2014,33.1665,33.191,33.229
5159.43270802498,32.312,33.2018,33.158,33.2879,33.204,33.1682,33.1932,33.2307
5164.406858444214,32.315,33.205,33.1606,33.2892,33.2063,33.1696,33.1938,33.2337
5169.32900762558,32.317,33.2063,33.162,33.2915,33.2086,33.1703,33.1951,33.235
5174.2851610183725,32.318000000000005,33.2078,33.1622,33.2938,33.2097,33.1738,33.1974,33.2377
5179.254812955855,32.321,33.2105,33.1656,33.2963,33.2121,33.1758,33.2003,33.2385
5184.222963094711,32.323,33.2116,33.1674,33.2968,33.2146,33.1769,33.2026,33.2407
5189.16811466217,32.325,33.2132,33.1699,33.2998,33.2154,33.179,33.2047,33.2429
5194.120263338089,32.327,33.2156,33.1699,33.3012,33.2173,33.1804,33.2061,33.2437
