,1,2,3,4,5,6,7,8,REF
205,164.5226,159.6418551555219,159.90245887063563,159.80466376664444,159.87032852183583,160.00293605032905,159.5639023441095,159.7163420529409,159.91299999999998
206,164.5226,159.6416623780112,159.901684968624,159.80244490829693,159.8693638489701,160.0007898102317,159.55849266509244,159.71441261370083,159.914
207,164.523,159.6404093240601,159.89820240870745,159.80340962942893,159.86946031626272,160.0004971411528,159.56341933712608,159.71557027730705,159.911
208,164.5231,159.64137321173504,159.90042737770614,159.8027343246545,159.86859211058115,159.9997166903054,159.56119750482134,159.71585969317942,159.91299999999998
209,164.5243,159.64233709927507,159.90149149311017,159.80437435038962,159.87032852183583,160.0030336067049,159.56322613432877,159.71566674926584,159.91299999999998
210,164.5243,159.6402165465089,159.90071759101124,159.80533907117902,159.8701355872734,160.00098492295436,159.56168051186938,159.71518438945904,159.914
211,164.5246,159.64118043421084,159.901684968624,159.8035061015327,159.87129319456767,160.00225315571723,159.56119750482134,159.71585969317942,159.914
212,164.5248,159.63944543625027,159.90120127983127,159.80437435038962,159.86791683942047,160.00020447208,159.5639023441095,159.71489497355944,159.91299999999998
213,164.5248,159.6408912679144,159.90197518188654,159.80485671080575,159.87177553088338,160.00254582483254,159.56023149068304,159.7142196697483,159.914
214,164.5253,159.6414696004951,159.90023390216393,159.80543554324854,159.86946031626272,160.00254582483254,159.56322613432877,159.7166314687822,159.914
215,164.5259,159.6426262655108,159.90216865738944,159.80659320794916,159.87032852183583,160.00322871945855,159.56370914131782,159.71585969317942,159.91299999999998
216,164.5267,159.64281904299455,159.901684968624,159.8073649842792,159.8728366706601,160.0042042832673,159.56496495942355,159.71952562655386,159.914
217,164.5269,159.6426262655108,159.90381319898793,159.80668967999642,159.87351194134274,160.00527740353485,159.56477175664423,159.71788560395976,159.91299999999998
218,164.5271,159.64118043421084,159.90245887063563,159.80765440037464,159.8728366706601,160.00322871945855,159.5641921482928,159.71730677236656,159.915
219,164.5274,159.6418551555219,159.90332951031525,159.80533907117902,159.87158259636112,160.0034238322149,159.56477175664423,159.7163420529409,159.912
220,174.8425,169.59276043578834,169.87578642202408,169.74012214202313,169.83331227809515,170.08049311883445,169.53128351448186,169.6717643501587,169.93
221,174.8432,169.59497403542326,169.87723569682205,169.74291440609022,169.8341791752533,170.08127414907668,169.53224893430365,169.673016658905,169.93099999999998
222,174.84400000000002,169.59564773950632,169.8801342455917,169.74666951729404,169.83572032546195,170.0829338384961,169.53736565837565,169.67465429305594,169.929
223,174.8448,169.5975726079199,169.8783951164621,169.74628437781757,169.83860998108605,170.083421982483,169.53707603252894,169.67783322876127,169.93200000000002
224,174.8455,169.59728387769516,169.88177675607218,169.74753608100397,169.83427549715242,170.08361724008287,169.53611061300168,169.6739799731613,169.929
225,174.8458,169.59372287050735,169.8790714445041,169.7491729231436,169.8322527369619,170.08117652029387,169.53485556752824,169.67369097889937,169.93
226,174.84599999999998,169.593434140107,169.87936129936085,169.74753608100397,169.83254170274319,170.08176229300176,169.53514519341553,169.6757139384635,169.93
227,174.8465,169.59776509472906,169.8803274821372,169.747439796155,169.83398653145073,170.08391012648812,169.53398668983442,169.6720533445061,169.93099999999998
228,174.8468,169.5975726079199,169.87936129936085,169.74772865069622,169.8354313598266,170.08459352812585,169.53466248360039,169.67494328727508,169.93099999999998
229,174.8476,169.59728387769516,169.88380573911846,169.75032834079093,169.83466078473407,170.08439827051143,169.53862070365003,169.67619559540995,169.93099999999998
230,174.8481,169.59689890404172,169.88187337432473,169.74936549277064,169.83572032546195,170.08439827051143,169.53659332277272,169.67783322876127,169.929
231,174.8483,169.59709139087138,169.8813902830498,169.74936549277064,169.83466078473407,170.08488641455293,169.53852416170938,169.67792956012204,169.933
232,174.8485,169.59632144351767,169.88003762731714,169.74840264455864,169.83273434659,170.08176229300176,169.53640023886607,169.67369097889937,169.929
233,174.8489,169.59641768694198,169.88332264796594,169.7520614667444,169.83427549715242,170.0837148688839,169.5410342519748,169.67523228148144,169.93400000000003
234,174.8498,169.59728387769516,169.8828395567828,169.7509060495111,169.83562400358497,170.08556981624162,169.537655284217,169.67764056603542,169.933
235,174.8506,169.5975726079199,169.8825497020582,169.75360202262607,169.83649090042476,170.08459352812585,169.53948958108936,169.67696624645012,169.93
236,174.8513,169.59738012110486,169.8835158844306,169.75283174474657,169.83572032546195,170.08586270269055,169.53881378752956,169.67764056603542,169.93
237,174.8513,169.59738012110486,169.88322602973176,169.75350573789785,169.83446814094617,170.08459352812585,169.53862070365003,169.67638825817852,169.93200000000002
238,174.8518,169.59959371912407,169.8852550123924,169.75456486980295,169.83880262474716,170.08635084678664,169.54084116812237,169.67783322876127,169.93200000000002
239,174.8551,169.60007493598232,169.8874772308775,169.7559128555285,169.83860998108605,170.0879129080165,169.54344779993136,169.68033784367827,169.93099999999998
240,185.1569,179.51834001532976,179.82566758258258,179.65617343481847,179.7652603618229,180.1493971837542,179.48592540808386,179.598906682977,179.928
241,185.1581,179.51785958273277,179.82364138989547,179.65780674179234,179.76612582733716,180.14900635746176,179.4856359685621,179.6010225939268,179.93
242,185.1602,179.51737915009633,179.82566758258258,179.6576145880625,179.76737594396099,180.14988571663727,179.4849606096564,179.6010225939268,179.928
243,185.1611,179.51853218835748,179.8258605532835,179.65799889551369,179.766221990164,180.14998342321624,179.48717964594738,179.59881050518868,179.93
244,185.1612,179.5200695723522,179.82605352397897,179.65636558861192,179.76708745553347,180.1514490219945,179.48881980299652,179.60265761550903,179.93099999999998
245,185.1616,179.52151086948035,179.8284656572145,179.65828712607978,179.7686260603129,180.15183984836503,179.48853036353023,179.60006081631565,179.93099999999998
246,185.1617,179.52093435067167,179.82856214252627,179.6604968931194,179.7666066414554,180.15183984836503,179.4891092424573,179.59986846077476,179.928
247,185.1617,179.5181478422957,179.82566758258258,179.65530874264303,179.76804908356888,180.14988571663727,179.48862684335293,179.60121494943039,179.93099999999998
248,185.1622,179.51997348586437,179.82856214252627,179.65944004815344,179.76593350167857,180.15115590222476,179.48930220209476,179.59957992745174,179.92700000000002
249,185.1627,179.5226639069272,179.83116724543154,179.66433996356005,179.76949152532035,180.1531100341557,179.48959164154627,179.60390792582754,179.929
250,185.1637,179.52170304240394,179.82904456906482,179.6628027357909,179.76949152532035,180.15486875316074,179.48708316611544,179.60246526005207,179.93
251,185.1642,179.52026174532313,179.8306848190422,179.6616498146078,179.76804908356888,180.15291462094854,179.49103883872084,179.60121494943039,179.92700000000002
252,185.1646,179.52103043714374,179.82971996616183,179.65992043226066,179.769106874222,180.15193755495963,179.49103883872084,179.60246526005207,179.93099999999998
253,185.1646,179.52179912886334,179.83097427487988,179.66289881254238,179.76718361834423,180.15340315397228,179.49007404061985,179.60275379323514,179.928
254,185.1656,179.5219913017775,179.82779025999403,179.66328311952705,179.769106874222,180.15486875316074,179.49103883872084,179.6036193927004,179.93099999999998
255,185.1659,179.52093435067167,179.83164967178695,179.664532116993,179.76718361834423,180.15359856718723,179.4915212377482,179.60121494943039,179.93200000000002
256,185.1669,179.5205500047677,179.83039536319237,179.6638595799405,179.76785675797467,180.1506673692909,179.49171419735484,179.6036193927004,179.93200000000002
257,185.1679,179.52275999337084,179.8306848190422,179.66549288403067,179.7686260603129,180.15291462094854,179.49296843473795,179.60246526005207,179.93
258,185.1687,179.52227956113683,179.83164967178695,179.66482034712655,179.76814524636356,180.15408710023834,179.49219659636069,179.6019843713825,179.93200000000002
259,185.1689,179.5226639069272,179.8319391275839,179.66741441746976,179.76852989752624,180.15379398040534,179.49238955595868,179.60131112717986,179.933
260,195.4817,189.425382116037,189.76778795574307,189.55285161552544,189.67652324162822,190.2330597757825,189.43671391648016,189.5170020379269,189.926
261,195.4827,189.43161676666196,189.77058177436427,189.55697306587248,189.68353050104406,190.23902496341876,189.44240239465177,189.52477889507128,189.929
262,195.4842,189.43411062490947,189.77636208477577,189.55812323729543,189.68689014267375,190.24283877353542,189.44722313711324,189.52717915739046,189.929
263,195.4842,189.42969841338518,189.7694257116385,189.5553436557838,189.67777111042344,190.23706916385146,189.4351712779462,189.5170980485763,189.926
264,195.4843,189.43497388326702,189.7729902376875,189.55697306587248,189.6876580604606,190.24117634332845,189.44143824596662,189.5270831469179,189.929
265,195.4863,189.43161676666196,189.77308657620102,189.5591775608058,189.68305055206542,190.24000286332762,189.43960636328777,189.52189857889877,189.929
266,195.4868,189.43123309606077,189.77202685246993,189.5593692559593,189.68477836818445,190.242154243421,189.44433069182924,189.5270831469179,189.929
267,195.487,189.4373718224297,189.77713279242548,189.56051942668498,189.68785003988984,190.2436210937163,189.4449091809323,189.52765920972797,189.93
268,195.4872,189.431712684308,189.77404996125472,189.56128620698286,189.681610704868,190.23873159346235,189.4463554035888,189.52189857889877,189.924
269,195.4873,189.43353511926162,189.77164149834118,189.5609986643886,189.68257060304322,190.24117634332845,189.44298088383204,189.52593102111587,189.929
270,195.4878,189.4320963548753,189.77404996125472,189.56128620698286,189.68477836818445,190.24186087338447,189.44172749057893,189.52660309452986,189.926
271,195.4885,189.43123309606077,189.77231586805084,189.55984849380235,189.68036283697953,190.23873159346235,189.44047409721722,189.521418526056,189.928
272,195.4892,189.43506980085385,189.776940115522,189.56272391964043,189.68381847041027,190.2416652933643,189.44442710668136,189.5232427266346,189.929
273,195.4893,189.43238410778307,189.7759767309152,189.56147790203408,189.68525831700612,190.24186087338447,189.44433069182924,189.52660309452986,189.929
274,195.4897,189.42969841338518,189.7711598056468,189.55984849380235,189.68141872521204,190.23892717343244,189.44249880951676,189.52161054719818,189.92700000000002
275,195.4903,189.43411062490947,189.7734719302404,189.5615737495562,189.68141872521204,190.24186087338447,189.44172749057893,189.52381878984886,189.926
276,195.4912,189.4362208117636,189.77376094575428,189.56320315707677,189.68420242954087,190.24381667376989,189.4451020106282,189.52545096862679,189.928
277,195.4915,189.43382287209315,189.77472433070366,189.56195713962146,189.68237862342212,190.242154243421,189.44413786212303,189.5222826211427,189.926
278,195.4935,189.43593305905904,189.77857786901166,189.5653118011063,189.68669816320957,190.2436210937163,189.4508869003091,189.52717915739046,189.923
279,195.4938,189.44005751303584,189.7803119604726,189.56607858047448,189.68804201931215,190.24528352427814,189.44944067810584,189.52929138736062,189.923
280,205.8179,199.33124895793438,199.70464819320844,199.43160033461854,199.5822593879628,200.3414627840878,199.39019798142138,199.42587794682436,199.921
281,205.821,199.331727642208,199.70589850660127,199.43399026833487,199.5825467964521,200.3427352105986,199.39328108911087,199.4273153964026,199.922
282,205.8225,199.331727642208,199.70657175216078,199.43408586565064,199.58139716239353,200.34038611561903,199.39173953535183,199.4248238168743,199.922
283,205.8229,199.33038732612798,199.70397494742176,199.43685818670895,199.58043913380473,200.34253945266408,199.39414821302498,199.42702790651958,199.929
284,205.8231,199.33325943157996,199.7053214389156,199.43638020047126,199.58158876808875,200.34351824237214,199.39019798142138,199.42798620606615,199.93200000000002
285,205.8242,199.33613153540537,199.7075335313936,199.43829214504285,199.58465445819016,200.34841219224512,199.3944372543176,199.42913616528256,199.922
286,205.8247,199.33249353695183,199.70637939629475,199.43905692258835,199.58293000774484,200.3417564209616,199.39347378331868,199.4289445054313,199.92700000000002
287,205.8269,199.33680169273055,199.7088800220469,199.4408732686105,199.58388803584515,200.34449703216907,199.3944372543176,199.42942365504584,199.93
288,205.8271,199.3331636947578,199.7058023286577,199.43857893664136,199.58158876808875,200.34371400032444,199.39299204779414,199.42913616528256,199.929
289,205.8274,199.3387164274574,199.71282331427363,199.4418292398345,199.58628310527402,200.3471397650645,199.39800209643127,199.43229855178103,199.923
290,205.8277,199.3360357986374,199.7075335313936,199.4400128942927,199.58369643024014,200.34420339522066,199.39472629560424,199.42990280461507,199.929
291,205.8286,199.3339295892847,199.7079182430413,199.44068207433534,199.58532507764343,200.34488854811272,199.39636419611455,199.4310527633962,199.93400000000003
292,205.8292,199.33775906018434,199.7099379787657,199.44230722535175,199.58800755453578,200.34743340209286,199.39270300647135,199.43181940243852,199.93
293,205.8297,199.33890790089032,199.71080357957143,199.44068207433534,199.5858040914822,200.34880370833088,199.3927993535796,199.42779454617133,199.93400000000003
294,205.8299,199.339099374316,199.71234242512372,199.44240282244763,199.59011521391793,200.3509570470568,199.3992546083076,199.4361317448886,199.925
295,205.8301,199.33459974690095,199.71032269025116,199.44039528290367,199.5801517251915,200.34371400032444,199.39472629560424,199.42539879687425,199.929
296,205.8312,199.34130131819177,199.7115730023995,199.44307200204787,199.5902110165955,200.35056553089282,199.39395551882652,199.43316102048325,199.93400000000003
297,205.8344,199.34388620760856,199.7151315816285,199.44574871921,199.5941389247587,200.3548722094782,199.3975203610641,199.43776085108055,199.935
298,205.8358,199.34178000151653,199.71272713644692,199.44307200204787,199.59318089866866,200.35389341873957,199.39992903773256,199.43843165936016,199.935
299,205.8408,199.34580093966034,199.7223449110882,199.45301408437336,199.5974920145943,200.35829797776302,199.40455369576256,199.4435106334503,199.928
300,216.1676,209.2252555940532,209.62613817907473,209.28790760414924,209.4753116487484,210.46434609654483,209.3453964611582,209.32314593091672,209.938
301,216.168,209.2308926837683,209.62969031008254,209.29057672728084,209.48506300633323,210.46895085483715,209.3468406086533,209.32792771735498,209.94400000000002
302,216.1703,209.2287907188942,209.6313223694695,209.29124400772906,209.4805697363235,210.46963667008,209.34674433215852,209.32381538131054,209.94099999999997
303,216.172,209.2330901915056,209.63161037989687,209.29505703629405,209.4783709004423,210.46650151506094,209.34087146465853,209.3202768567217,209.937
304,216.1764,209.23108377143802,209.63065034507747,209.29667757211055,209.48037853324567,210.4684609868348,209.34992145611892,209.32553682474315,209.937
305,216.1782,209.22974615758866,209.63017032760195,209.29400845387437,209.47990052551592,210.46601164717632,209.34924752079675,209.31826850374452,209.93900000000002
306,216.1782,209.23060605224936,209.63266641799544,209.29667757211055,209.48009172861387,210.4677751716711,209.34866986192205,209.31979867751915,209.938
307,216.1786,209.23117931526997,209.63151437642284,209.2952476876075,209.48143015007398,210.46924477564988,209.35126932666077,209.32601500336273,209.935
308,216.1792,209.23165703440097,209.63631454797428,209.29991864137503,209.47961372085385,210.46963667008,209.35126932666077,209.3267800890529,209.93599999999998
309,216.1799,209.2363386793415,209.63602653780492,209.3000139668938,209.48640142632726,210.47277182606365,209.352328367705,209.33146623619137,209.937
310,216.1878,209.23777183503321,209.64217075132325,209.30983248069657,209.48439379618816,210.47482927270212,209.3601267582529,209.32831026006014,209.935
311,216.1903,209.2414980378075,209.64428282305929,209.31345483769272,209.490034278607,210.47933606202855,209.3610895222011,209.33567420107406,209.93900000000002
312,216.19099999999997,209.2434089098909,209.6450508489344,209.31364548795165,209.49232871012742,210.48129553627047,209.36628844631718,209.33978652675583,209.951
313,216.1923,209.24646630362486,209.64860296714528,209.31974629046675,209.49232871012742,210.48423474833982,209.360896969417,209.3383519949494,209.952
314,216.1945,209.247421738763,209.64879497346655,209.31555198993985,209.49519674789659,210.48492056461131,209.3625336679927,209.33978652675583,209.951
315,216.1953,209.24560641183615,209.64581887469717,209.31621926537753,209.49567475401523,210.48501853836817,209.36234111522953,209.33663055620445,209.94400000000002
316,216.1957,209.24560641183615,209.64773893861252,209.31888836578935,209.492137507545,210.48296108967233,209.35868261220003,209.33615237866354,209.951
317,216.196,209.24359999705692,209.64879497346655,209.31860239084767,209.49290231782626,210.48492056461131,209.36628844631718,209.33902144318014,209.942
318,216.1973,209.2470395647308,209.6498510081082,209.31888836578935,209.4963439624967,210.48590030222215,209.36176345692334,209.34112542271393,209.954
319,216.1985,209.247421738763,209.65023502065247,209.31812576589024,209.49376272923857,210.4847246171005,209.36628844631718,209.3375869111405,209.95
