RTD temps,REF_temp,Time
"[71.9015, 71.8731, 72.0063, 71.9241, 71.8922, 71.9469, 71.9563]",69.927,36229.058864831924
"[71.9044, 71.8755, 72.0068, 71.9257, 71.8941, 71.9486, 71.9583]",69.928,36234.0400159359
"[71.907, 71.8782, 72.0111, 71.9287, 71.8978, 71.9504, 71.9613]",69.929,36239.00616598129
"[71.9094, 71.8804, 72.0125, 71.9316, 71.9007, 71.9529, 71.9621]",69.931,36243.969316244125
"[71.9113, 71.8835, 72.0156, 71.9358, 71.9028, 71.9555, 71.9663]",69.933,36248.939467430115
"[71.9135, 71.8828, 72.0154, 71.9342, 71.9021, 71.9566, 71.9658]",69.935,36253.89861702919
"[71.9137, 71.8862, 72.0183, 71.935, 71.9034, 71.9589, 71.9677]",69.937,36258.86273217201
"[71.9162, 71.8888, 72.0191, 71.937, 71.9077, 71.9593, 71.9688]",69.939,36263.832783699036
"[71.9159, 71.887, 72.0197, 71.9372, 71.9066, 71.9574, 71.9696]",69.94,36268.80583524704
"[71.9159, 71.8848, 72.0178, 71.9356, 71.9048, 71.9569, 71.9695]",69.941,36273.801887750626
"[71.9154, 71.8838, 72.0146, 71.9356, 71.9037, 71.9544, 71.9672]",69.942,36278.786938905716
"[71.9124, 71.8803, 72.0124, 71.9322, 71.9018, 71.9533, 71.9647]",69.942,36283.751990795135
"[71.9102, 71.8764, 72.0085, 71.9286, 71.8975, 71.9478, 71.9626]",69.942,36288.731046676636
"[71.9074, 71.8734, 72.0052, 71.9252, 71.8946, 71.9437, 71.9589]",69.942,36293.6910970211
"[71.9038, 71.8724, 72.0041, 71.9238, 71.8917, 71.9451, 71.9579]",69.94,36298.67215156555
"[71.9026, 71.8695, 72.0009, 71.9217, 71.8898, 71.9411, 71.9552]",69.937,36303.64920282364
"[71.899, 71.8646, 71.9977, 71.917, 71.888, 71.9373, 71.9506]",69.936,36308.63825464249
"[71.8959, 71.8652, 71.9989, 71.9178, 71.8872, 71.9376, 71.9511]",69.933,36313.59931278229
"[71.8953, 71.8644, 71.9983, 71.9161, 71.8866, 71.9377, 71.9517]",69.931,36318.532482385635
"[71.8964, 71.8663, 71.9972, 71.9186, 71.8867, 71.9389, 71.9506]",69.929,36323.49597835541
"[71.8978, 71.8671, 71.9994, 71.9193, 71.8874, 71.94, 71.9514]",69.928,36328.46047496796
"[71.8998, 71.8695, 72.0034, 71.9217, 71.8887, 71.9427, 71.9536]",69.927,36333.40696954727
"[71.8986, 71.8713, 72.0034, 71.9215, 71.8893, 71.9437, 71.9541]",69.928,36338.3864672184
"[71.9022, 71.8726, 72.0053, 71.9236, 71.8917, 71.9446, 71.9554]",69.928,36343.36585187912
"[71.9038, 71.874, 72.0071, 71.9274, 71.8946, 71.9467, 71.9591]",69.929,36348.32300114632
"[71.9066, 71.8798, 72.0117, 71.9302, 71.8973, 71.952, 71.9605]",69.93,36353.252146720886
"[71.9111, 71.8824, 72.0146, 71.9321, 71.9, 71.955, 71.964]",69.931,36358.20020651817
"[71.9134, 71.8822, 72.0135, 71.9342, 71.8999, 71.9539, 71.9655]",69.932,36363.15335345268
"[71.9129, 71.8865, 72.017, 71.9351, 71.904, 71.9581, 71.9672]",69.934,36368.11341023445
"[71.9146, 71.8851, 72.0162, 71.9358, 71.9042, 71.9587, 71.9677]",69.935,36373.07455611229
"[71.9143, 71.8859, 72.0188, 71.9367, 71.906, 71.9595, 71.9695]",69.938,36378.07461166382
"[71.9159, 71.8868, 72.0186, 71.9374, 71.9061, 71.959, 71.9698]",69.941,36383.038761377335
"[71.9172, 71.8856, 72.0183, 71.9374, 71.9044, 71.9569, 71.9703]",69.942,36387.985815286636
"[71.9153, 71.8836, 72.0154, 71.933, 71.9036, 71.9555, 71.9671]",69.943,36392.95496201515
"[71.91, 71.8799, 72.013, 71.9306, 71.9015, 71.9512, 71.9639]",69.943,36397.91901397705
"[71.9079, 71.8763, 72.0079, 71.9274, 71.896, 71.9475, 71.9602]",69.943,36402.863164424896
"[71.9052, 71.8734, 72.0045, 71.926, 71.8946, 71.9454, 71.9586]",69.942,36407.80722236633
"[71.9057, 71.8713, 72.0034, 71.9242, 71.893, 71.9427, 71.9578]",69.94,36412.782375097275
"[71.9017, 71.8699, 72.0028, 71.9222, 71.8909, 71.9417, 71.9551]",69.938,36417.73143029213
"[71.9004, 71.8671, 71.9988, 71.9193, 71.8884, 71.9401, 71.9536]",69.936,36422.685583114624
"[71.8991, 71.87, 72.001, 71.9183, 71.8898, 71.9385, 71.953]",69.933,36427.62663412094
"[71.8978, 71.8667, 72.0001, 71.9185, 71.8877, 71.9397, 71.9525]",69.932,36432.56276702881
"[71.8991, 71.8687, 71.9997, 71.9188, 71.8869, 71.9392, 71.9503]",69.93,36437.518834114075
"[71.8975, 71.8671, 71.9991, 71.9201, 71.8869, 71.9403, 71.9519]",69.929,36442.45793914795
"[71.8983, 71.871, 72.0029, 71.9215, 71.8887, 71.944, 71.9522]",69.928,36447.43503808975
"[71.9026, 71.8743, 72.0055, 71.9231, 71.8916, 71.9454, 71.9547]",69.928,36452.403089523315
"[71.9049, 71.8726, 72.0041, 71.9234, 71.8911, 71.9437, 71.9576]",69.929,36459.68125677109
"[71.9057, 71.8771, 72.0089, 71.9266, 71.8948, 71.9483, 71.9589]",69.93,36464.63030791283
"[71.9082, 71.8793, 72.0116, 71.9298, 71.8983, 71.9528, 71.9611]",69.932,36469.58786320686
"[71.9122, 71.883, 72.0159, 71.9335, 71.9, 71.9555, 71.9656]",69.933,36474.56891703606
"[71.9143, 71.8838, 72.0157, 71.9346, 71.9012, 71.9558, 71.9666]",69.934,36479.53196763992
"[71.9129, 71.8864, 72.0178, 71.9367, 71.9042, 71.9574, 71.9683]",69.935,36484.50002002716
"[71.9145, 71.8857, 72.0185, 71.9362, 71.9037, 71.9579, 71.9687]",69.938,36489.45907306671
"[71.9158, 71.8856, 72.0178, 71.9356, 71.9052, 71.9555, 71.969]",69.94,36494.44312500954
"[71.9153, 71.8828, 72.0169, 71.9353, 71.9048, 71.9561, 71.9674]",69.941,36499.408178567886
"[71.9135, 71.8816, 72.0149, 71.9338, 71.9031, 71.9533, 71.9661]",69.941,36504.37723112106
"[71.9103, 71.8769, 72.0117, 71.9306, 71.8992, 71.9493, 71.9642]",69.942,36509.32028341293
"[71.9065, 71.875, 72.0066, 71.9286, 71.8951, 71.9461, 71.9602]",69.94,36514.29033565521
"[71.9038, 71.8726, 72.0047, 71.9246, 71.8924, 71.9438, 71.9562]",69.939,36519.24938774109
"[71.9025, 71.8702, 72.0045, 71.9231, 71.8922, 71.9416, 71.9546]",69.937,36524.24244070053
"[71.901, 71.8689, 72.0029, 71.921, 71.89, 71.9416, 71.9538]",69.935,36529.209495306015
"[71.899, 71.867, 71.9993, 71.9178, 71.8877, 71.9379, 71.9515]",69.933,36534.15954756737
"[71.8986, 71.8681, 71.9997, 71.9186, 71.8872, 71.939, 71.9507]",69.931,36539.10259914398
"[71.8964, 71.8646, 71.9967, 71.9159, 71.885, 71.936, 71.9506]",69.93,36544.091651678085
"[71.8962, 71.8662, 71.9988, 71.9194, 71.8861, 71.9377, 71.9498]",69.928,36549.04970359802
"[71.8974, 71.8681, 72.001, 71.9193, 71.8887, 71.939, 71.9509]",69.927,36554.000754117966
"[71.9001, 71.8711, 72.0037, 71.9225, 71.8896, 71.9424, 71.9546]",69.927,36558.9588303566
"[71.9025, 71.8734, 72.0073, 71.9249, 71.8916, 71.9454, 71.9567]",69.927,36563.91593050957
"[71.9025, 71.8764, 72.0093, 71.9276, 71.8968, 71.9486, 71.9595]",69.928,36568.88603138924
"[71.906, 71.8811, 72.0129, 71.9298, 71.8981, 71.9515, 71.9623]",69.93,36573.840133190155
"[71.9092, 71.882, 72.0124, 71.9308, 71.8986, 71.9509, 71.9624]",69.932,36578.7822329998
"[71.9122, 71.883, 72.0164, 71.9335, 71.9026, 71.9536, 71.9667]",69.934,36583.73133349419
"[71.9146, 71.8849, 72.0172, 71.9364, 71.9032, 71.9561, 71.9671]",69.936,36588.702437877655
"[71.9153, 71.886, 72.0194, 71.9364, 71.9045, 71.9582, 71.968]",69.938,36593.664538145065
"[71.9161, 71.8868, 72.0186, 71.9378, 71.906, 71.9574, 71.9696]",69.94,36598.6636402607
"[71.9161, 71.8864, 72.0181, 71.9386, 71.9048, 71.9598, 71.9699]",69.941,36603.62274098396
"[71.9132, 71.8867, 72.0178, 71.9361, 71.9056, 71.9577, 71.9696]",69.942,36608.593842983246
"[71.9138, 71.8835, 72.0159, 71.9353, 71.9031, 71.9555, 71.9672]",69.942,36613.55194425583
"[71.9126, 71.8816, 72.0133, 71.9329, 71.9013, 71.9521, 71.9651]",69.943,36618.52504873276
"[71.9092, 71.8766, 72.0081, 71.9303, 71.896, 71.9473, 71.9613]",69.942,36623.50714969635
"[71.9066, 71.874, 72.0045, 71.925, 71.8952, 71.9459, 71.9594]",69.941,36628.47325062752
"[71.9034, 71.8711, 72.0033, 71.9244, 71.8917, 71.9433, 71.9567]",69.938,36633.434354782104
"[71.9015, 71.8676, 72.0009, 71.9209, 71.8916, 71.9392, 71.9536]",69.936,36638.418456315994
"[71.899, 71.8673, 72.0015, 71.9207, 71.8887, 71.9409, 71.9527]",69.934,36643.37655830383
"[71.898, 71.8675, 72.0005, 71.9206, 71.889, 71.9392, 71.9527]",69.932,36648.36466360092
"[71.8982, 71.8676, 72.0001, 71.9188, 71.8876, 71.9392, 71.9519]",69.931,36653.32776546478
"[71.8982, 71.8663, 71.9978, 71.918, 71.8858, 71.9382, 71.9512]",69.93,36658.27586579323
"[71.8988, 71.8697, 71.9997, 71.9202, 71.8869, 71.9406, 71.9525]",69.929,36663.23496723175
"[71.8982, 71.871, 72.0029, 71.9214, 71.8885, 71.9432, 71.9544]",69.928,36668.25006890297
"[71.902, 71.8729, 72.0055, 71.9246, 71.8903, 71.9449, 71.9541]",69.927,36673.235171079636
"[71.9038, 71.8748, 72.0074, 71.9265, 71.8946, 71.9489, 71.9584]",69.928,36678.21627497673
"[71.906, 71.8766, 72.0101, 71.9289, 71.896, 71.9499, 71.9594]",69.93,36683.15837550163
"[71.9078, 71.8787, 72.01, 71.9298, 71.897, 71.952, 71.9616]",69.931,36688.139478206635
"[71.9081, 71.8812, 72.0132, 71.9314, 71.8997, 71.9533, 71.9643]",69.933,36693.1265809536
"[71.9127, 71.8838, 72.0153, 71.9332, 71.9031, 71.9553, 71.9653]",69.934,36698.090682029724
"[71.9146, 71.8843, 72.0167, 71.9351, 71.9023, 71.9563, 71.9672]",69.936,36703.05678367615
"[71.913, 71.8868, 72.0183, 71.9369, 71.9045, 71.9585, 71.9672]",69.938,36708.02688860893
"[71.9119, 71.8838, 72.0154, 71.9329, 71.902, 71.9571, 71.9647]",69.939,36712.9879887104
"[71.9127, 71.8848, 72.0162, 71.9334, 71.9026, 71.9563, 71.9663]",69.94,36717.959090709686
"[71.9134, 71.8843, 72.0148, 71.9343, 71.9023, 71.9517, 71.9658]",69.941,36722.92319178581
"[71.91, 71.8806, 72.0125, 71.9327, 71.9002, 71.9515, 71.9648]",69.941,36727.8982937336
"[71.9087, 71.8788, 72.0117, 71.9311, 71.8992, 71.9507, 71.9619]",69.941,36732.867394685745
"[71.9081, 71.8766, 72.0071, 71.9263, 71.896, 71.9467, 71.96]",69.94,36737.86249637604
"[71.9033, 71.8721, 72.0052, 71.9244, 71.8938, 71.9448, 71.9579]",69.938,36745.14764738083
"[71.9026, 71.8707, 72.0036, 71.9217, 71.8928, 71.9413, 71.9546]",69.936,36750.108748197556
"[71.8996, 71.8684, 72.002, 71.9199, 71.8896, 71.939, 71.9536]",69.935,36755.071848630905
"[71.8983, 71.8678, 72.0002, 71.9188, 71.888, 71.9392, 71.9528]",69.933,36760.04094958305
"[71.8983, 71.8691, 71.9997, 71.9191, 71.888, 71.9392, 71.9515]",69.932,36765.00905299187
"[71.8996, 71.8676, 72.0002, 71.9199, 71.8876, 71.9389, 71.9512]",69.931,36769.972155332565
"[71.8994, 71.8683, 72.0013, 71.9194, 71.8884, 71.9395, 71.9511]",69.929,36774.95025730133
"[71.8999, 71.8705, 72.0033, 71.9218, 71.89, 71.943, 71.9525]",69.928,36779.950360536575
"[71.9015, 71.8721, 72.005, 71.9239, 71.8908, 71.9443, 71.9565]",69.928,36784.92046236992
"[71.9034, 71.8708, 72.0057, 71.9246, 71.8925, 71.9459, 71.9563]",69.928,36789.8615629673
"[71.9057, 71.8779, 72.0089, 71.9286, 71.8948, 71.9494, 71.9591]",69.929,36794.811663389206
"[71.9065, 71.878, 72.0111, 71.9295, 71.8978, 71.9513, 71.9616]",69.931,36799.77276659012
"[71.9087, 71.882, 72.0132, 71.9324, 71.8997, 71.9545, 71.9647]",69.933,36804.74086833
"[71.9127, 71.8843, 72.0173, 71.9343, 71.902, 71.959, 71.9667]",69.934,36809.73297071457
"[71.9143, 71.888, 72.0193, 71.9351, 71.9042, 71.9585, 71.9679]",69.936,36814.723073005676
"[71.9167, 71.8878, 72.0196, 71.9378, 71.9056, 71.9605, 71.9696]",69.938,36819.6821744442
"[71.9175, 71.8878, 72.0194, 71.938, 71.9056, 71.9595, 71.9717]",69.94,36824.64527463913
"[71.9166, 71.886, 72.0178, 71.9372, 71.906, 71.9584, 71.9699]",69.942,36829.613379240036
"[71.9158, 71.8854, 72.0193, 71.9369, 71.9052, 71.9568, 71.9703]",69.943,36834.57347989082
"[71.9121, 71.8803, 72.014, 71.9321, 71.9016, 71.9512, 71.9651]",69.944,36839.535580158234
"[71.909, 71.8796, 72.0106, 71.9322, 71.8999, 71.9502, 71.9631]",69.944,36844.55268192291
"[71.9097, 71.8772, 72.0093, 71.9284, 71.8973, 71.9496, 71.9624]",69.943,36849.55278587341
"[71.9057, 71.8731, 72.0033, 71.9252, 71.8948, 71.9441, 71.9589]",69.942,36854.513885974884
"[71.903, 71.871, 72.0041, 71.9236, 71.8922, 71.9419, 71.9575]",69.939,36859.503016233444
"[71.8999, 71.8671, 72.0015, 71.9194, 71.8903, 71.9392, 71.953]",69.937,36864.463166475296
"[71.8982, 71.8665, 71.9996, 71.9188, 71.8882, 71.939, 71.9523]",69.935,36869.445320129395
"[71.898, 71.8665, 71.9986, 71.9183, 71.8874, 71.9376, 71.9519]",69.933,36874.405470371246
"[71.8962, 71.8659, 71.9991, 71.9186, 71.8877, 71.9384, 71.9506]",69.931,36879.39562153816
"[71.8962, 71.8659, 71.9991, 71.9177, 71.8859, 71.9371, 71.9511]",69.929,36886.70484352112
"[71.8951, 71.8654, 71.9989, 71.9185, 71.8863, 71.9373, 71.9501]",69.927,36891.654995679855
"[71.8982, 71.8705, 72.0021, 71.9204, 71.8885, 71.9427, 71.952]",69.927,36896.616146564484
"[71.8996, 71.8721, 72.005, 71.9226, 71.8911, 71.9441, 71.9549]",69.926,36901.61629796028
"[71.9031, 71.8739, 72.0061, 71.9246, 71.8943, 71.9462, 71.9554]",69.927,36906.56744813919
"[71.9038, 71.8772, 72.0087, 71.93, 71.8952, 71.9491, 71.9599]",69.927,36911.54859828949
"[71.9074, 71.8806, 72.013, 71.9322, 71.8992, 71.9523, 71.9616]",69.93,36916.5667514801
"[71.9116, 71.8843, 72.0167, 71.933, 71.9018, 71.9541, 71.965]",69.932,36921.527956962585
"[71.9119, 71.8843, 72.0161, 71.9345, 71.9031, 71.956, 71.9661]",69.934,36926.52537751198
"[71.9135, 71.8838, 72.0183, 71.9358, 71.9037, 71.9574, 71.9667]",69.936,36931.48753261566
"[71.915, 71.8864, 72.0172, 71.9361, 71.9047, 71.9574, 71.9683]",69.938,36936.43868470192
"[71.9169, 71.8867, 72.0193, 71.9361, 71.904, 71.9574, 71.9691]",69.94,36941.39783906937
"[71.9132, 71.8848, 72.0162, 71.9358, 71.905, 71.9558, 71.9666]",69.941,36946.36899161339
"[71.9134, 71.8828, 72.0167, 71.9346, 71.9036, 71.9547, 71.9667]",69.942,36951.3581469059
"[71.9129, 71.8816, 72.0145, 71.9322, 71.9024, 71.9513, 71.9661]",69.942,36956.3312997818
"[71.9106, 71.8775, 72.01, 71.9295, 71.9, 71.9489, 71.9629]",69.942,36961.2754547596
"[71.9074, 71.8743, 72.0089, 71.9284, 71.8978, 71.9457, 71.9608]",69.941,36966.23960733414
"[71.906, 71.8745, 72.006, 71.9257, 71.8941, 71.9454, 71.9591]",69.94,36971.218764305115
"[71.9031, 71.871, 72.0036, 71.9218, 71.8925, 71.9427, 71.9563]",69.939,36976.18391728401
"[71.9023, 71.8705, 72.0034, 71.9231, 71.8911, 71.9417, 71.9562]",69.937,36981.170072078705
"[71.9004, 71.8702, 72.0013, 71.9206, 71.8896, 71.9408, 71.9547]",69.934,36986.1512260437
"[71.8988, 71.8683, 71.9991, 71.9201, 71.889, 71.9393, 71.9522]",69.933,36991.12038087845
"[71.8967, 71.8671, 71.9981, 71.9186, 71.8877, 71.9379, 71.9507]",69.931,36996.07953310013
"[71.8988, 71.8684, 72.0007, 71.9193, 71.8879, 71.9408, 71.9522]",69.93,37001.030687093735
"[71.899, 71.8675, 72.0004, 71.9194, 71.8888, 71.939, 71.9527]",69.929,37005.990839481354
"[71.9001, 71.8718, 72.0042, 71.9222, 71.8898, 71.9427, 71.9541]",69.928,37010.96199417114
"[71.9007, 71.8671, 71.9988, 71.918, 71.8888, 71.9377, 71.9522]",69.928,37015.921145915985
"[71.9023, 71.8742, 72.0049, 71.9226, 71.8932, 71.9448, 71.9578]",69.929,37020.90130066872
"[71.9034, 71.8791, 72.0106, 71.9281, 71.8951, 71.9488, 71.9592]",69.93,37025.8844537735
"[71.9076, 71.8796, 72.013, 71.931, 71.898, 71.9504, 71.9621]",69.932,37030.85260844231
"[71.9094, 71.8796, 72.0124, 71.9319, 71.9, 71.9496, 71.9635]",69.933,37035.83176159859
"[71.9106, 71.8848, 72.0157, 71.9337, 71.9013, 71.9565, 71.9666]",69.935,37040.80291581154
"[71.9143, 71.8865, 72.0159, 71.9351, 71.9042, 71.9568, 71.9669]",69.936,37045.75306773186
"[71.9151, 71.8868, 72.018, 71.9369, 71.9056, 71.9577, 71.9699]",69.937,37050.712222099304
"[71.9143, 71.8854, 72.017, 71.9348, 71.9044, 71.9565, 71.9683]",69.94,37055.66437506676
"[71.9138, 71.8843, 72.0156, 71.9356, 71.9034, 71.9552, 71.9664]",69.941,37060.64352989197
"[71.913, 71.8822, 72.0161, 71.9335, 71.9029, 71.9534, 71.9667]",69.941,37065.61368250847
"[71.911, 71.8803, 72.0125, 71.9297, 71.9008, 71.9496, 71.9643]",69.941,37070.563836574554
"[71.9078, 71.8761, 72.0095, 71.9276, 71.8975, 71.9481, 71.9603]",69.941,37075.52598905563
"[71.9057, 71.8751, 72.0073, 71.9273, 71.8956, 71.9457, 71.9592]",69.939,37080.49514365196
"[71.9041, 71.8735, 72.0057, 71.9238, 71.8935, 71.9433, 71.9565]",69.938,37085.45529747009
"[71.8998, 71.8692, 72.0036, 71.9218, 71.8914, 71.9419, 71.9552]",69.936,37090.446452617645
"[71.901, 71.8699, 72.0012, 71.9207, 71.8888, 71.9389, 71.953]",69.934,37095.42560482025
"[71.8975, 71.866, 71.9972, 71.9178, 71.8869, 71.9368, 71.9504]",69.933,37100.3867585659
"[71.8975, 71.8665, 71.9981, 71.919, 71.8864, 71.9397, 71.9496]",69.931,37105.35591125488
"[71.8956, 71.8681, 72.0005, 71.9182, 71.8888, 71.9409, 71.9527]",69.929,37110.31706571579
"[71.9006, 71.8694, 72.0021, 71.921, 71.89, 71.9419, 71.9535]",69.928,37115.28721833229
"[71.8999, 71.8715, 72.0036, 71.9214, 71.8904, 71.944, 71.9536]",69.928,37120.25737285614
"[71.8994, 71.8737, 72.0053, 71.9239, 71.892, 71.9449, 71.9565]",69.929,37125.2395260334
"[71.9041, 71.8743, 72.0065, 71.9249, 71.8941, 71.9453, 71.957]",69.931,37130.237681388855
"[71.906, 71.8774, 72.0093, 71.9273, 71.8967, 71.9486, 71.9605]",69.932,37135.177832365036
"[71.9086, 71.8812, 72.0148, 71.9313, 71.8994, 71.9534, 71.9631]",69.933,37140.14798760414
"[71.9113, 71.882, 72.0138, 71.9318, 71.902, 71.9531, 71.9664]",69.935,37145.11814022064
"[71.9135, 71.8857, 72.0177, 71.9346, 71.9034, 71.9552, 71.9669]",69.936,37150.09829521179
"[71.9151, 71.8873, 72.0178, 71.9369, 71.9053, 71.9587, 71.9685]",69.938,37155.05844759941
"[71.9161, 71.8881, 72.0185, 71.9375, 71.906, 71.9593, 71.9688]",69.94,37160.07960438728
"[71.9174, 71.8865, 72.0193, 71.9372, 71.9063, 71.9589, 71.9691]",69.942,37165.057757139206
"[71.9166, 71.8833, 72.0148, 71.9346, 71.9026, 71.9563, 71.9672]",69.943,37170.00991153717
"[71.9153, 71.884, 72.0156, 71.9345, 71.9029, 71.9529, 71.9688]",69.943,37174.97106337547
"[71.9132, 71.8825, 72.014, 71.9316, 71.9018, 71.9526, 71.9672]",69.943,37179.94221711159
"[71.9126, 71.8785, 72.0111, 71.9308, 71.8989, 71.9489, 71.9634]",69.943,37184.89236998558
"[71.9095, 71.8745, 72.0073, 71.9273, 71.896, 71.9464, 71.9621]",69.942,37189.840524196625
"[71.9046, 71.8723, 72.0049, 71.9247, 71.8933, 71.9429, 71.9578]",69.94,37194.802676677704
"[71.901, 71.8692, 71.9996, 71.9183, 71.8885, 71.939, 71.9523]",69.938,37199.790831804276
"[71.9009, 71.8686, 71.9989, 71.9185, 71.8885, 71.94, 71.9531]",69.932,37204.760984659195
"[71.8974, 71.8657, 71.9986, 71.9185, 71.8877, 71.9389, 71.9506]",69.93,37209.72113895416
"[71.899, 71.8671, 71.9999, 71.9188, 71.8867, 71.9374, 71.9509]",69.929,37214.691291332245
"[71.8958, 71.8676, 71.9983, 71.9167, 71.8863, 71.9373, 71.9504]",69.927,37219.67344737053
"[71.8959, 71.8651, 71.9972, 71.9164, 71.8851, 71.9384, 71.9493]",69.926,37224.62159919739
"[71.8964, 71.8687, 72.0001, 71.9201, 71.8872, 71.9405, 71.9504]",69.925,37229.612755060196
"[71.8999, 71.8721, 72.0037, 71.9217, 71.8903, 71.9454, 71.9531]",69.925,37234.60490870476
"[71.901, 71.8732, 72.005, 71.9231, 71.8932, 71.9464, 71.9567]",69.926,37239.563062906265
"[71.9039, 71.8758, 72.0077, 71.927, 71.8936, 71.9489, 71.9587]",69.927,37244.53321528435
"[71.9081, 71.8772, 72.0093, 71.9281, 71.8972, 71.9507, 71.9603]",69.929,37249.494369745255
"[71.9086, 71.8808, 72.0138, 71.9319, 71.8989, 71.9537, 71.9632]",69.931,37254.463522195816
"[71.9108, 71.8832, 72.0146, 71.9327, 71.9013, 71.9539, 71.9645]",69.933,37259.42567682266
"[71.9124, 71.8849, 72.0162, 71.935, 71.9034, 71.9569, 71.9664]",69.935,37264.42583036423
"[71.9143, 71.8856, 72.0181, 71.9364, 71.904, 71.9574, 71.9674]",69.937,37269.414984703064
"[71.9146, 71.8852, 72.0157, 71.9346, 71.9048, 71.9581, 71.9688]",69.939,37274.37513709068
"[71.918, 71.8844, 72.0165, 71.9367, 71.9047, 71.9565, 71.9661]",69.941,37279.34529328346
"[71.913, 71.8857, 72.0169, 71.9353, 71.9042, 71.9558, 71.968]",69.942,37284.325446128845
"[71.9129, 71.8832, 72.0129, 71.9332, 71.9004, 71.9541, 71.9645]",69.942,37289.28560042381
"[71.9114, 71.8804, 72.0117, 71.9306, 71.8986, 71.952, 71.9639]",69.942,37294.25575256348
"[71.9084, 71.8774, 72.0097, 71.9302, 71.8986, 71.9493, 71.9627]",69.941,37299.235907793045
"[71.9068, 71.8761, 72.0081, 71.9266, 71.896, 71.948, 71.9608]",69.939,37304.21606063843
"[71.905, 71.8723, 72.0029, 71.9239, 71.8919, 71.9437, 71.9578]",69.938,37309.18621468544
"[71.9014, 71.8689, 72.0026, 71.921, 71.8903, 71.9417, 71.9551]",69.937,37314.147367239
"[71.9009, 71.8691, 72.0012, 71.9207, 71.8892, 71.9411, 71.9551]",69.936,37319.11752200127
"[71.899, 71.8683, 71.9993, 71.918, 71.889, 71.9398, 71.9525]",69.934,37324.07767415047
"[71.8966, 71.8646, 71.9961, 71.9158, 71.8843, 71.9363, 71.9488]",69.932,37329.04782867432
"[71.8938, 71.8625, 71.9946, 71.9132, 71.8835, 71.9363, 71.9475]",69.93,37334.02798175812
"[71.8946, 71.8686, 72.0004, 71.9175, 71.8851, 71.9395, 71.9483]",69.928,37339.00813817978
"[71.8974, 71.8691, 72.001, 71.9185, 71.8867, 71.9405, 71.9525]",69.927,37343.97929191589
"[71.9001, 71.8727, 72.0045, 71.9225, 71.8906, 71.9435, 71.9551]",69.926,37348.93644475937
"[71.9023, 71.8742, 72.0069, 71.9249, 71.8925, 71.9449, 71.9554]",69.927,37353.90859746933
"[71.9009, 71.8726, 72.0052, 71.9242, 71.8932, 71.9451, 71.9565]",69.928,37358.88975262642
"[71.9047, 71.8772, 72.0093, 71.9274, 71.8957, 71.9497, 71.9605]",69.93,37363.83902335167
"[71.9084, 71.8814, 72.013, 71.9311, 71.8983, 71.9526, 71.9619]",69.932,37368.82152175903
"[71.9106, 71.8833, 72.0132, 71.9324, 71.9004, 71.9547, 71.9647]",69.935,37373.8050198555
"[71.9114, 71.883, 72.0156, 71.9332, 71.9015, 71.9555, 71.9645]",69.937,37378.75551486015
"[71.914, 71.8843, 72.0162, 71.9332, 71.9037, 71.9571, 71.9667]",69.938,37383.70600986481
"[71.9145, 71.887, 72.018, 71.9358, 71.9055, 71.9573, 71.9674]",69.939,37388.70447182655
"[71.9164, 71.8873, 72.0191, 71.9377, 71.9047, 71.9587, 71.9698]",69.94,37393.67162203789
"[71.9158, 71.886, 72.0188, 71.9366, 71.9061, 71.9577, 71.9683]",69.941,37398.653775691986
"[71.9138, 71.8844, 72.0159, 71.9353, 71.9047, 71.9565, 71.9667]",69.942,37403.633925676346
"[71.9119, 71.8836, 72.0137, 71.9332, 71.9013, 71.9528, 71.9664]",69.943,37408.61407637596
"[71.91, 71.8774, 72.0103, 71.9297, 71.8991, 71.9497, 71.9635]",69.943,37413.59422707558
"[71.9076, 71.8759, 72.0074, 71.9274, 71.8972, 71.9457, 71.9619]",69.942,37418.57237792015
"[71.9063, 71.8742, 72.0063, 71.925, 71.8957, 71.9437, 71.9587]",69.941,37423.54452872276
"[71.9034, 71.8727, 72.0042, 71.9226, 71.8925, 71.944, 71.956]",69.939,37428.51268172264
"[71.9033, 71.87, 72.0018, 71.9212, 71.8914, 71.9421, 71.9554]",69.938,37433.47583150864
"[71.8982, 71.867, 71.9989, 71.9182, 71.8879, 71.9373, 71.9511]",69.936,37438.47498297691
"[71.8996, 71.8684, 71.9997, 71.9183, 71.888, 71.9377, 71.9509]",69.934,37445.756202697754
"[71.8964, 71.867, 71.9993, 71.9169, 71.8864, 71.9366, 71.9501]",69.932,37450.72335410118
"[71.8977, 71.8662, 71.9985, 71.9175, 71.8861, 71.9374, 71.9511]",69.93,37455.694504737854
"[71.8985, 71.8689, 72.0001, 71.9193, 71.8896, 71.9405, 71.9515]",69.929,37460.66165685654
"[71.901, 71.8726, 72.0031, 71.9217, 71.8909, 71.9438, 71.9549]",69.929,37465.60580635071
"[71.9026, 71.8737, 72.0042, 71.9228, 71.8916, 71.9453, 71.9555]",69.929,37470.574956417084
"[71.9028, 71.8759, 72.0074, 71.9249, 71.8928, 71.9465, 71.9573]",69.93,37475.575107336044
"[71.9052, 71.8779, 72.009, 71.9266, 71.8957, 71.9489, 71.9579]",69.93,37480.537257671356
"[71.9084, 71.8804, 72.0113, 71.9306, 71.8968, 71.952, 71.9619]",69.931,37485.50740814209
